Resistance Nominal (Ω),Capacitance Nominal (F),Resistance Actual (Ω),Capacitance Actual (F),Frequency Nominal (Hz),Frequency Actual (Hz),R Tolerance,C Tolerance
555600.0,4.6464699999999994e-07,522559.41058398393,4.569347609179609e-07,0.6165023794125964,0.6665462056979383,0.1,0.1
555600.0,4.7474799999999993e-07,552327.7933453297,4.777444863627719e-07,0.6033853351397472,0.6031530807526804,0.01,0.01
555600.0,4.7474799999999993e-07,557551.1854283847,4.525940418105681e-07,0.6033853351397472,0.6307054092643308,0.05,0.05
555600.0,4.7474799999999993e-07,538912.1837637459,5.020118244553025e-07,0.6033853351397472,0.5882855522922255,0.1,0.1
555600.0,4.84849e-07,557876.1859347046,4.869524071146427e-07,0.5908148332510219,0.5858626228749977,0.01,0.01
555600.0,4.84849e-07,559880.321383001,4.860270014197506e-07,0.5908148332510219,0.5848769835736775,0.05,0.05
555600.0,4.84849e-07,571748.9817352211,4.5800684270074945e-07,0.5908148332510219,0.6077749067154512,0.1,0.1
555600.0,4.9495e-07,556166.5042208821,4.958462242327402e-07,0.578757412035407,0.5771228793012099,0.01,0.01
555600.0,4.9495e-07,546624.4697353083,4.777710797829666e-07,0.578757412035407,0.6094122851006417,0.05,0.05
555600.0,4.9495e-07,504115.0974697436,4.642973446075888e-07,0.578757412035407,0.6799770072041526,0.1,0.1
555600.0,5.05051e-07,559743.5814310932,5.050908179431947e-07,0.5671822867134699,0.5629392573875016,0.01,0.01
555600.0,5.05051e-07,577218.9912196309,5.012014992351216e-07,0.5671822867134699,0.5501323180413029,0.05,0.05
555600.0,5.05051e-07,501948.38563418976,5.242507269843979e-07,0.5671822867134699,0.6048142687511912,0.1,0.1
555600.0,5.15152e-07,551595.6558850759,5.195782326726556e-07,0.5560610869935954,0.5553264331493277,0.01,0.01
555600.0,5.15152e-07,545524.7230692853,5.006729007043203e-07,0.5560610869935954,0.5827088426793958,0.05,0.05
555600.0,5.15152e-07,541093.544999002,4.960669148696776e-07,0.5560610869935954,0.592935585748472,0.1,0.1
555600.0,5.252529999999999e-07,558918.6048881541,5.240128009429032e-07,0.545367624910138,0.5434125560094268,0.01,0.01
555600.0,5.252529999999999e-07,554366.9239920372,5.015928826919438e-07,0.545367624910138,0.5723628740009103,0.05,0.05
555600.0,5.252529999999999e-07,551378.9329855074,5.265708238779948e-07,0.545367624910138,0.5481673580764279,0.1,0.1
555600.0,5.35354e-07,558531.5434492151,5.34313855202273e-07,0.5350776889439972,0.533305411430357,0.01,0.01
555600.0,5.35354e-07,578684.6229792617,5.38754645029192e-07,0.5350776889439972,0.5104899091089024,0.05,0.05
555600.0,5.35354e-07,518378.2687319869,5.301508448813985e-07,0.5350776889439972,0.5791270984573262,0.1,0.1
555600.0,5.454549999999999e-07,555376.930377341,5.461209786226028e-07,0.5251688610186445,0.524739112079007,0.01,0.01
555600.0,5.454549999999999e-07,554031.5859795974,5.269036253459337e-07,0.5251688610186445,0.5451982081909276,0.05,0.05
555600.0,5.454549999999999e-07,604273.9202310846,5.804731511909686e-07,0.5251688610186445,0.45373694608231435,0.1,0.1
555600.0,5.55556e-07,553255.9628984736,5.514642487961553e-07,0.5156203534601816,0.5216469418902294,0.01,0.01
555600.0,5.55556e-07,574205.6500962117,5.450672358875556e-07,0.5156203534601816,0.5085136238180284,0.05,0.05
555600.0,5.55556e-07,536684.1588511675,5.859678507104266e-07,0.5156203534601816,0.506089778706227,0.1,0.1
555600.0,5.65657e-07,556872.3413776996,5.667405293304832e-07,0.5064128634259359,0.5042898327402103,0.01,0.01
555600.0,5.65657e-07,565624.0134156637,5.649468572222579e-07,0.5064128634259359,0.49806347643003784,0.05,0.05
555600.0,5.65657e-07,542751.770377676,5.756933042553074e-07,0.5064128634259359,0.509363363421963,0.1,0.1
555600.0,5.75758e-07,551231.8193870757,5.731268751265696e-07,0.4975284426563325,0.5037732218984061,0.01,0.01
555600.0,5.75758e-07,579713.8115680659,5.945039303123905e-07,0.4975284426563325,0.4617976877507242,0.05,0.05
555600.0,5.75758e-07,540896.6499389141,5.799136368554311e-07,0.4975284426563325,0.5073907184845714,0.1,0.1
555600.0,5.85859e-07,556543.274375808,5.820874646456902e-07,0.48895038070068847,0.49128436838564715,0.01,0.01
555600.0,5.85859e-07,560092.4298955715,5.587245772768418e-07,0.48895038070068847,0.5085839531312014,0.05,0.05
555600.0,5.85859e-07,542544.550674243,5.858206199214303e-07,0.48895038070068847,0.5007489782321212,0.1,0.1
555600.0,5.959599999999999e-07,555112.4381006088,5.921131092037818e-07,0.48066310001833124,0.48421082787660236,0.01,0.01
555600.0,5.959599999999999e-07,549719.309770266,5.753580876459483e-07,0.48066310001833124,0.5032003295869694,0.05,0.05
555600.0,5.959599999999999e-07,550702.7896958137,5.48318872418975e-07,0.48066310001833124,0.5270716549043943,0.1,0.1
555600.0,6.06061e-07,558952.0055965089,6.041410208634212e-07,0.4726520615695858,0.471310687232147,0.01,0.01
555600.0,6.06061e-07,567310.2570920793,5.827909235273548e-07,0.4726520615695858,0.48137853012667275,0.05,0.05
555600.0,6.06061e-07,551840.517137593,6.578863620012602e-07,0.4726520615695858,0.4383849781811654,0.1,0.1
555600.0,6.161619999999999e-07,560730.6515127867,6.216557955346716e-07,0.46490367969288066,0.45657891109803983,0.01,0.01
555600.0,6.161619999999999e-07,553066.1000765419,6.27689863524923e-07,0.46490367969288066,0.45845633357239207,0.05,0.05
555600.0,6.161619999999999e-07,611046.4266450874,5.553521596587501e-07,0.46490367969288066,0.46900498394245976,0.1,0.1
555600.0,6.26263e-07,552218.97659946,6.31502005615755e-07,0.4574052452195399,0.45638784643815555,0.01,0.01
555600.0,6.26263e-07,578189.4224118256,6.101133773238554e-07,0.4574052452195399,0.45116919788539933,0.05,0.05
555600.0,6.26263e-07,588739.7177189038,5.649001963885639e-07,0.4574052452195399,0.4785475207969401,0.1,0.1
555600.0,6.363639999999999e-07,555431.5014164392,6.340360614566906e-07,0.45014485591096404,0.45193467576912744,0.01,0.01
555600.0,6.363639999999999e-07,554676.5511899868,6.341775926235891e-07,0.45014485591096404,0.4524487909511169,0.05,0.05
555600.0,6.363639999999999e-07,611090.9546566765,6.456262707353019e-07,0.45014485591096404,0.40339738874725467,0.1,0.1
555600.0,6.46465e-07,554191.5436934639,6.51527557115354e-07,0.4431113534173152,0.44078565014245263,0.01,0.01
555600.0,6.46465e-07,531377.4502758702,6.717037598518922e-07,0.4431113534173152,0.4459018064616384,0.05,0.05
555600.0,6.46465e-07,541073.4144270994,6.345594556206568e-07,0.4431113534173152,0.4635446961162179,0.1,0.1
555600.0,6.56566e-07,558356.3197546444,6.532394121789647e-07,0.43629426605539223,0.43635134226738176,0.01,0.01
555600.0,6.56566e-07,560887.8356150778,6.803568658846123e-07,0.43629426605539223,0.4170684505128225,0.05,0.05
555600.0,6.56566e-07,532642.4381600502,6.083223641901951e-07,0.43629426605539223,0.49119120596268595,0.1,0.1
555600.0,6.666669999999999e-07,561068.0079282532,6.66006882287706e-07,0.4296837567885087,0.42591791582905836,0.01,0.01
555600.0,6.666669999999999e-07,559550.8907427338,6.746032987431166e-07,0.4296837567885087,0.42163055851342335,0.05,0.05
555600.0,6.666669999999999e-07,525227.1105833875,7.040046200995722e-07,0.4296837567885087,0.4304249993364225,0.1,0.1
555600.0,6.76768e-07,551409.5991017913,6.790871979896316e-07,0.4232705758648823,0.4250306665857318,0.01,0.01
555600.0,6.76768e-07,577565.8058890247,7.103029166176445e-07,0.4232705758648823,0.3879493783218856,0.05,0.05
555600.0,6.76768e-07,534701.9089551979,6.502990733126747e-07,0.4232705758648823,0.45771512308243284,0.1,0.1
555600.0,6.868689999999999e-07,556279.7346527308,6.865791563858418e-07,0.4170460176349853,0.4167122601877037,0.01,0.01
555600.0,6.868689999999999e-07,556686.5238716546,6.681591997603973e-07,0.4170460176349853,0.4278873733901433,0.05,0.05
555600.0,6.868689999999999e-07,510491.67992743436,6.706232641803329e-07,0.4170460176349853,0.46489283001303444,0.1,0.1
555600.0,6.9697e-07,556813.298203841,6.971480415545894e-07,0.4110018811239001,0.41000157129312387,0.01,0.01
555600.0,6.9697e-07,540104.5653056583,7.129908835674161e-07,0.4110018811239001,0.4132932444351547,0.05,0.05
555600.0,6.9697e-07,501425.43515628483,6.401949762232e-07,0.4110018811239001,0.4957942774692855,0.1,0.1
555600.0,7.070709999999999e-07,558921.9151260314,7.135969581817112e-07,0.40513043398318516,0.3990396060455291,0.01,0.01
555600.0,7.070709999999999e-07,561196.1434772805,6.986285592716641e-07,0.40513043398318516,0.4059374493112042,0.05,0.05
555600.0,7.070709999999999e-07,532138.7117774916,7.760524563585638e-07,0.40513043398318516,0.3853933351343942,0.1,0.1
555600.0,7.17172e-07,550926.4625716853,7.192199120336085e-07,0.39942437948905524,0.401665745104885,0.01,0.01
555600.0,7.17172e-07,578270.448036424,7.246588563381098e-07,0.39942437948905524,0.37980049701009455,0.05,0.05
555600.0,7.17172e-07,610425.6726163392,7.79804871280998e-07,0.39942437948905524,0.3343500538008153,0.1,0.1
555600.0,7.272729999999999e-07,561147.9873482473,7.328716119668298e-07,0.39387682629071163,0.38700343749162736,0.01,0.01
555600.0,7.272729999999999e-07,552100.3635284277,7.313868564925978e-07,0.39387682629071163,0.3941440247635488,0.05,0.05
555600.0,7.272729999999999e-07,519502.8184578739,7.583560427616315e-07,0.39387682629071163,0.40397926238647447,0.1,0.1
555600.0,7.373739999999999e-07,550247.8173773717,7.327596431238533e-07,0.38848126064510646,0.3947301145422374,0.01,0.01
555600.0,7.373739999999999e-07,546090.6948681799,7.304541557947736e-07,0.38848126064510646,0.39899034908666153,0.05,0.05
555600.0,7.373739999999999e-07,536431.9853288326,6.647410262601052e-07,0.38848126064510646,0.4463268185440798,0.1,0.1
555600.0,7.47475e-07,555580.8158157782,7.479408785417868e-07,0.3832315209029395,0.3830060378026789,0.01,0.01
555600.0,7.47475e-07,540904.2421667549,7.58353311265751e-07,0.3832315209029395,0.38799681157573784,0.05,0.05
555600.0,7.47475e-07,556929.0033962432,8.093044187095087e-07,0.3832315209029395,0.35310867290692377,0.1,0.1
555600.0,7.575759999999999e-07,551518.3728923305,7.515659415085425e-07,0.3781217740357729,0.3839662530852052,0.01,0.01
555600.0,7.575759999999999e-07,538388.4435658387,7.568252024341726e-07,0.3781217740357729,0.39059692204495744,0.05,0.05
555600.0,7.575759999999999e-07,597531.9736206513,7.383434136149485e-07,0.3781217740357729,0.36074521349389455,0.1,0.1
555600.0,7.67677e-07,555674.1384432476,7.636440140441916e-07,0.37314649401626554,0.375067121140696,0.01,0.01
555600.0,7.67677e-07,582509.0087684484,7.597733460604194e-07,0.37314649401626554,0.35961138403343385,0.05,0.05
555600.0,7.67677e-07,610168.0849629656,7.175939886796972e-07,0.37314649401626554,0.3634894846434184,0.1,0.1
555600.0,7.777779999999999e-07,551412.2967072924,7.755764665773203e-07,0.36830044188306266,0.3721508901146994,0.01,0.01
555600.0,7.777779999999999e-07,549258.8098440814,8.065406884968005e-07,0.36830044188306266,0.35926657893278424,0.05,0.05
555600.0,7.777779999999999e-07,580881.3503295934,7.135956728524014e-07,0.36830044188306266,0.38395514405997716,0.1,0.1
555600.0,7.87879e-07,554128.4331672646,7.892720466034134e-07,0.3635786473391532,0.36390077021623274,0.01,0.01
555600.0,7.87879e-07,540284.9134812508,7.690738226508026e-07,0.3635786473391532,0.3830268876348283,0.05,0.05
555600.0,7.87879e-07,535449.8085532645,7.169213474592186e-07,0.3635786473391532,0.4146005287643011,0.1,0.1
555600.0,7.979799999999999e-07,559241.6221018373,8.012271307517637e-07,0.35897639174781915,0.35519349062632605,0.01,0.01
555600.0,7.979799999999999e-07,561879.8712427295,7.601349511441994e-07,0.35897639174781915,0.37263698340964363,0.05,0.05
555600.0,7.979799999999999e-07,574838.6387507241,8.110373902436826e-07,0.35897639174781915,0.34137624966008406,0.1,0.1
555600.0,8.080809999999999e-07,560050.4570225648,8.098657010803885e-07,0.3544891924038861,0.3508972537504914,0.01,0.01
555600.0,8.080809999999999e-07,563761.834884584,7.803799581880876e-07,0.3544891924038861,0.3617581735901471,0.05,0.05
555600.0,8.080809999999999e-07,556987.3289367099,7.898047248858594e-07,0.3544891924038861,0.36178877549450206,0.1,0.1
555600.0,8.18182e-07,554319.4728879831,8.190753225329605e-07,0.3501127879700662,0.3505388477632175,0.01,0.01
555600.0,8.18182e-07,558070.9663188905,8.20051389379392e-07,0.3501127879700662,0.3477680130076374,0.05,0.05
555600.0,8.18182e-07,508519.9500987455,8.534293403037846e-07,0.3501127879700662,0.36672841920077737,0.1,0.1
555600.0,8.282829999999999e-07,559930.0212749621,8.272270990923667e-07,0.345843124978932,0.3436067013899456,0.01,0.01
555600.0,8.282829999999999e-07,548961.738111235,8.408328711993979e-07,0.345843124978932,0.34480088700185474,0.05,0.05
555600.0,8.282829999999999e-07,511735.2112089876,8.912576568582499e-07,0.345843124978932,0.3489567126695732,0.1,0.1
555600.0,8.38384e-07,554052.9055997983,8.374524161427047e-07,0.34167634531065083,0.34301155866767896,0.01,0.01
555600.0,8.38384e-07,577443.2716561557,8.281268838305953e-07,0.34167634531065083,0.33282345355227805,0.05,0.05
555600.0,8.38384e-07,584365.1831553032,9.062839612178205e-07,0.34167634531065083,0.3005187023871621,0.1,0.1
555600.0,8.484849999999999e-07,560876.8136385791,8.450588009586251e-07,0.3376087745651658,0.33578842052130164,0.01,0.01
555600.0,8.484849999999999e-07,544447.8258793548,8.54834502764093e-07,0.3376087745651658,0.34196512795255796,0.05,0.05
555600.0,8.484849999999999e-07,548159.2346831999,7.895148866351618e-07,0.3376087745651658,0.3677503319984746,0.1,0.1
555600.0,8.58586e-07,553923.1571407244,8.619418024402079e-07,0.3336369112551622,0.33334401843940553,0.01,0.01
555600.0,8.58586e-07,554630.3839781989,8.590689850588121e-07,0.3336369112551622,0.3340322770353671,0.05,0.05
555600.0,8.58586e-07,557628.3190039912,9.198544720755678e-07,0.3336369112551622,0.3102817172318733,0.1,0.1
555600.0,8.686869999999999e-07,556230.2586265979,8.759855532460247e-07,0.3297574167530131,0.3266394060750953,0.01,0.01
555600.0,8.686869999999999e-07,575604.1576587167,8.772723426349305e-07,0.3297574167530131,0.3151822646064069,0.05,0.05
555600.0,8.686869999999999e-07,599294.4180987108,8.349779205113121e-07,0.3297574167530131,0.31805696283535617,0.1,0.1
555600.0,8.787879999999999e-07,557863.8985246529,8.794784438190292e-07,0.3259671059310376,0.3243894152693285,0.01,0.01
555600.0,8.787879999999999e-07,570449.2947681941,8.899375412034497e-07,0.3259671059310376,0.3135043394515062,0.05,0.05
555600.0,8.787879999999999e-07,536329.3833897655,9.168841648207006e-07,0.3259671059310376,0.32364885020444106,0.1,0.1
555600.0,8.88889e-07,555356.2213102074,8.916478586228727e-07,0.32226293843992293,0.3214068432810489,0.01,0.01
555600.0,8.88889e-07,576238.0311176633,9.16419984695913e-07,0.32226293843992293,0.30138640788145316,0.05,0.05
555600.0,8.88889e-07,596465.6624078625,8.114615258488948e-07,0.32226293843992293,0.32882645562625834,0.1,0.1
555600.0,8.989899999999999e-07,559002.8389293444,9.071472367373123e-07,0.31864201057511726,0.31385448285405687,0.01,0.01
555600.0,8.989899999999999e-07,573905.0077447922,9.138475248389107e-07,0.31864201057511726,0.30346344060374186,0.05,0.05
555600.0,8.989899999999999e-07,608034.6882873608,9.707199879584223e-07,0.31864201057511726,0.2696483722685446,0.1,0.1
555600.0,9.09091e-07,555710.9499104606,9.146191325002216e-07,0.3151015476854624,0.313134482791096,0.01,0.01
555600.0,9.09091e-07,566023.5417478653,8.942506284646644e-07,0.3151015476854624,0.31443174296313986,0.05,0.05
555600.0,9.09091e-07,554526.5966785045,8.98774773616257e-07,0.3151015476854624,0.3193352612373126,0.1,0.1
555600.0,9.191919999999999e-07,555819.2186921339,9.135021878712977e-07,0.3116388970823557,0.3134562837379325,0.01,0.01
555600.0,9.191919999999999e-07,532746.3324407709,8.980033365505244e-07,0.3116388970823557,0.33267618516510844,0.05,0.05
555600.0,9.191919999999999e-07,546033.6275546242,9.045743835766052e-07,0.3116388970823557,0.3222229409191032,0.1,0.1
555600.0,9.29293e-07,553189.2008396068,9.30762112091361e-07,0.3082515214113576,0.3091062182674412,0.01,0.01
555600.0,9.29293e-07,573891.1429543766,9.536288744306082e-07,0.3082515214113576,0.29081125933008467,0.05,0.05
555600.0,9.29293e-07,542439.1157375593,9.549100842389962e-07,0.3082515214113576,0.30726044317816614,0.1,0.1
555600.0,9.393939999999999e-07,558415.0514222122,9.321846965365022e-07,0.30493699245143646,0.3057461851904309,0.01,0.01
555600.0,9.393939999999999e-07,574459.2149041855,9.337927918948799e-07,0.30493699245143646,0.29669512745714377,0.05,0.05
555600.0,9.393939999999999e-07,581683.9623060905,9.583714850527312e-07,0.30493699245143646,0.2854954283337439,0.1,0.1
555600.0,9.494949999999999e-07,560925.417273862,9.518890368827299e-07,0.3016929853100066,0.29807715124320716,0.01,0.01
555600.0,9.494949999999999e-07,575016.3647332721,9.050379027988913e-07,0.3016929853100066,0.30582512307543624,0.05,0.05
555600.0,9.494949999999999e-07,500095.9679811892,9.975319277115577e-07,0.3016929853100066,0.31903620721558923,0.1,0.1
555600.0,9.59596e-07,550263.5286157506,9.592778592457502e-07,0.29851727298459424,0.3015122642187879,0.01,0.01
555600.0,9.59596e-07,579323.19236436,9.6437424162828e-07,0.29851727298459424,0.2848745253377575,0.05,0.05
555600.0,9.59596e-07,534471.165159654,1.0359673978254557e-06,0.29851727298459424,0.2874416938871848,0.1,0.1
555600.0,9.69697e-07,554003.5112062662,9.717505211117716e-07,0.2954077212643998,0.29563294669981427,0.01,0.01
555600.0,9.69697e-07,546309.6838348717,1.0035305990261813e-06,0.2954077212643998,0.2903023914912826,0.05,0.05
555600.0,9.69697e-07,549302.7424622369,8.742953680491405e-07,0.2954077212643998,0.3313982317480591,0.1,0.1
555600.0,9.797979999999999e-07,560271.9349620265,9.782150382760075e-07,0.2923622839472266,0.290393524782884,0.01,0.01
555600.0,9.797979999999999e-07,571143.5813304201,1.009630525141344e-06,0.2923622839472266,0.27600208232770945,0.05,0.05
555600.0,9.797979999999999e-07,602476.7490826283,9.063126799279064e-07,0.2923622839472266,0.2914753177068238,0.1,0.1
555600.0,9.89899e-07,560946.5325936256,9.925594425002933e-07,0.28937899834925046,0.28585259458941376,0.01,0.01
555600.0,9.89899e-07,564791.988873766,1.034773185410718e-06,0.28937899834925046,0.27232432608970264,0.05,0.05
555600.0,9.89899e-07,534378.7637685492,1.019679874100738e-06,0.28937899834925046,0.29208354649115364,0.1,0.1
555600.0,1e-06,559780.1689177814,1.008853241521187e-06,0.28645598108692466,0.28182182895405733,0.01,0.01
555600.0,1e-06,572168.8705339056,1.0437251396025353e-06,0.28645598108692466,0.26650770019700754,0.05,0.05
555600.0,1e-06,500140.3074256088,1.044224422868225e-06,0.28645598108692466,0.30474348405541823,0.1,0.1
565700.0,1e-12,562949.2883375445,1.0024837088127765e-12,281341.5999503188,282015.8604162096,0.01,0.01
565700.0,1e-12,540952.4356678006,1.0130014205173395e-12,281341.5999503188,290436.3677195286,0.05,0.05
565700.0,1e-12,532417.5597504122,1.0604032319758634e-12,281341.5999503188,281901.06611823576,0.1,0.1
